Mod:Item:MetaData, Localized Name
tconstruct:broad_axe_head:0, Knightslime Broad Axe Head
tconstruct:broad_axe_head:0, Slime Broad Axe Head
tconstruct:broad_axe_head:0, Slime Broad Axe Head
tconstruct:broad_axe_head:0, Magma Slime Broad Axe Head
tconstruct:broad_axe_head:0, Netherrack Broad Axe Head
tconstruct:broad_axe_head:0, Cobalt Broad Axe Head
tconstruct:broad_axe_head:0, Ardite Broad Axe Head
tconstruct:broad_axe_head:0, Manyullyn Broad Axe Head
tconstruct:broad_axe_head:0, Copper Broad Axe Head
tconstruct:broad_axe_head:0, Bronze Broad Axe Head
tconstruct:broad_axe_head:0, Lead Broad Axe Head
tconstruct:broad_axe_head:0, Silver Broad Axe Head
tconstruct:broad_axe_head:0, Electrum Broad Axe Head
tconstruct:broad_axe_head:0, Steel Broad Axe Head
tconstruct:broad_axe_head:0, Treated Wood Broad Axe Head
tconstruct:broad_axe_head:0, Constantan Broad Axe Head
tconstruct:broad_axe_head:0, Magical Wooden Broad Axe Head
tconstruct:broad_axe_head:0, Evil Infused Broad Axe Head
tconstruct:broad_axe_head:0, Enchanted Broad Axe Head
tconstruct:broad_axe_head:0, Demonic Broad Axe Head
tconstruct:broad_axe_head:0, Plastic Broad Axe Head
tconstruct:broad_axe_head:0, Pink Slime Broad Axe Head
tconstruct:broad_axe_head:0, Reinforced Pink Slime Broad Axe Head
tconstruct:broad_axe_head:0, Alumite Broad Axe Head
tconstruct:broad_axe_head:0, Nickel Broad Axe Head
tconstruct:broad_axe_head:0, Invar Broad Axe Head
tconstruct:broad_axe_head:0, Iridium Broad Axe Head
tconstruct:broad_axe_head:0, Osmium Broad Axe Head
tconstruct:broad_axe_head:0, Refined Obsidian Broad Axe Head
tconstruct:broad_axe_head:0, Refined Glowstone Broad Axe Head
tconstruct:broad_axe_head:0, Osgloglas Broad Axe Head
tconstruct:broad_axe_head:0, Osmiridium Broad Axe Head
tconstruct:broad_axe_head:0, Titanium Broad Axe Head
tconstruct:broad_axe_head:0, Lumium Broad Axe Head
tconstruct:broad_axe_head:0, Signalum Broad Axe Head
tconstruct:broad_axe_head:0, Platinum Broad Axe Head
tconstruct:broad_axe_head:0, Enderium Broad Axe Head
tconstruct:broad_axe_head:0, Black Quartz Broad Axe Head
tconstruct:broad_axe_head:0, Void Broad Axe Head
tconstruct:broad_axe_head:0, Enori Broad Axe Head
tconstruct:broad_axe_head:0, Palis Broad Axe Head
tconstruct:broad_axe_head:0, Restonia Broad Axe Head
tconstruct:broad_axe_head:0, Emeradic Broad Axe Head
tconstruct:broad_axe_head:0, Diamatine Broad Axe Head
tconstruct:broad_axe_head:0, Certus Quartz Broad Axe Head
tconstruct:broad_axe_head:0, Fluix Crystal Broad Axe Head
tconstruct:broad_axe_head:0, Emerald Broad Axe Head
tconstruct:broad_axe_head:0, Bloodwood Broad Axe Head
tconstruct:broad_axe_head:0, Fusewood Broad Axe Head
tconstruct:broad_axe_head:0, Ghostwood Broad Axe Head
tconstruct:broad_axe_head:0, Darkwood Broad Axe Head
tconstruct:sword_blade:0, Wooden Sword Blade
tconstruct:sword_blade:0, Stone Sword Blade
tconstruct:sword_blade:0, Flint Sword Blade
tconstruct:sword_blade:0, Cactus Sword Blade
tconstruct:sword_blade:0, Bone Sword Blade
tconstruct:sword_blade:0, Obsidian Sword Blade
tconstruct:sword_blade:0, Prismarine Sword Blade
tconstruct:sword_blade:0, End Sword Blade
tconstruct:sword_blade:0, Paper Sword Blade
tconstruct:sword_blade:0, Sponge Sword Blade
tconstruct:sword_blade:0, Firewood Sword Blade
tconstruct:sword_blade:0, Iron Sword Blade
tconstruct:sword_blade:0, Pig Iron Sword Blade
tconstruct:sword_blade:0, Knightslime Sword Blade
tconstruct:sword_blade:0, Slime Sword Blade
tconstruct:sword_blade:0, Slime Sword Blade
tconstruct:sword_blade:0, Magma Slime Sword Blade
tconstruct:sword_blade:0, Netherrack Sword Blade
tconstruct:sword_blade:0, Cobalt Sword Blade
tconstruct:sword_blade:0, Ardite Sword Blade
tconstruct:sword_blade:0, Manyullyn Sword Blade
tconstruct:sword_blade:0, Copper Sword Blade
tconstruct:sword_blade:0, Bronze Sword Blade
tconstruct:sword_blade:0, Lead Sword Blade
tconstruct:sword_blade:0, Silver Sword Blade
tconstruct:sword_blade:0, Electrum Sword Blade
tconstruct:sword_blade:0, Steel Sword Blade
tconstruct:sword_blade:0, Treated Wood Sword Blade
tconstruct:sword_blade:0, Constantan Sword Blade
tconstruct:sword_blade:0, Magical Wooden Sword Blade
tconstruct:sword_blade:0, Evil Infused Sword Blade
tconstruct:sword_blade:0, Enchanted Sword Blade
tconstruct:sword_blade:0, Demonic Sword Blade
tconstruct:sword_blade:0, Plastic Sword Blade
tconstruct:sword_blade:0, Pink Slime Sword Blade
tconstruct:sword_blade:0, Reinforced Pink Slime Sword Blade
tconstruct:sword_blade:0, Alumite Sword Blade
tconstruct:sword_blade:0, Nickel Sword Blade
tconstruct:sword_blade:0, Invar Sword Blade
tconstruct:sword_blade:0, Iridium Sword Blade
tconstruct:sword_blade:0, Osmium Sword Blade
tconstruct:sword_blade:0, Refined Obsidian Sword Blade
tconstruct:sword_blade:0, Refined Glowstone Sword Blade
tconstruct:sword_blade:0, Osgloglas Sword Blade
tconstruct:sword_blade:0, Osmiridium Sword Blade
tconstruct:sword_blade:0, Titanium Sword Blade
tconstruct:sword_blade:0, Lumium Sword Blade
tconstruct:sword_blade:0, Signalum Sword Blade
tconstruct:sword_blade:0, Platinum Sword Blade
tconstruct:sword_blade:0, Enderium Sword Blade
tconstruct:sword_blade:0, Black Quartz Sword Blade
tconstruct:sword_blade:0, Void Sword Blade
tconstruct:sword_blade:0, Enori Sword Blade
tconstruct:sword_blade:0, Palis Sword Blade
tconstruct:sword_blade:0, Restonia Sword Blade
tconstruct:sword_blade:0, Emeradic Sword Blade
tconstruct:sword_blade:0, Diamatine Sword Blade
tconstruct:sword_blade:0, Certus Quartz Sword Blade
tconstruct:sword_blade:0, Fluix Crystal Sword Blade
tconstruct:sword_blade:0, Emerald Sword Blade
tconstruct:sword_blade:0, Bloodwood Sword Blade
tconstruct:sword_blade:0, Fusewood Sword Blade
tconstruct:sword_blade:0, Ghostwood Sword Blade
tconstruct:sword_blade:0, Darkwood Sword Blade
tconstruct:large_sword_blade:0, Wooden Large Sword Blade
tconstruct:large_sword_blade:0, Stone Large Sword Blade
tconstruct:large_sword_blade:0, Flint Large Sword Blade
tconstruct:large_sword_blade:0, Cactus Large Sword Blade
tconstruct:large_sword_blade:0, Bone Large Sword Blade
tconstruct:large_sword_blade:0, Obsidian Large Sword Blade
tconstruct:large_sword_blade:0, Prismarine Large Sword Blade
tconstruct:large_sword_blade:0, End Large Sword Blade
tconstruct:large_sword_blade:0, Paper Large Sword Blade
tconstruct:large_sword_blade:0, Sponge Large Sword Blade
tconstruct:large_sword_blade:0, Firewood Large Sword Blade
tconstruct:large_sword_blade:0, Iron Large Sword Blade
tconstruct:large_sword_blade:0, Pig Iron Large Sword Blade
tconstruct:large_sword_blade:0, Knightslime Large Sword Blade
tconstruct:large_sword_blade:0, Slime Large Sword Blade
tconstruct:large_sword_blade:0, Slime Large Sword Blade
tconstruct:large_sword_blade:0, Magma Slime Large Sword Blade
tconstruct:large_sword_blade:0, Netherrack Large Sword Blade
tconstruct:large_sword_blade:0, Cobalt Large Sword Blade
tconstruct:large_sword_blade:0, Ardite Large Sword Blade
tconstruct:large_sword_blade:0, Manyullyn Large Sword Blade
tconstruct:large_sword_blade:0, Copper Large Sword Blade
tconstruct:large_sword_blade:0, Bronze Large Sword Blade
tconstruct:large_sword_blade:0, Lead Large Sword Blade
tconstruct:large_sword_blade:0, Silver Large Sword Blade
tconstruct:large_sword_blade:0, Electrum Large Sword Blade
tconstruct:large_sword_blade:0, Steel Large Sword Blade
tconstruct:large_sword_blade:0, Treated Wood Large Sword Blade
tconstruct:large_sword_blade:0, Constantan Large Sword Blade
tconstruct:large_sword_blade:0, Magical Wooden Large Sword Blade
tconstruct:large_sword_blade:0, Evil Infused Large Sword Blade
tconstruct:large_sword_blade:0, Enchanted Large Sword Blade
tconstruct:large_sword_blade:0, Demonic Large Sword Blade
tconstruct:large_sword_blade:0, Plastic Large Sword Blade
tconstruct:large_sword_blade:0, Pink Slime Large Sword Blade
tconstruct:large_sword_blade:0, Reinforced Pink Slime Large Sword Blade
tconstruct:large_sword_blade:0, Alumite Large Sword Blade
tconstruct:large_sword_blade:0, Nickel Large Sword Blade
tconstruct:large_sword_blade:0, Invar Large Sword Blade
tconstruct:large_sword_blade:0, Iridium Large Sword Blade
tconstruct:large_sword_blade:0, Osmium Large Sword Blade
tconstruct:large_sword_blade:0, Refined Obsidian Large Sword Blade
tconstruct:large_sword_blade:0, Refined Glowstone Large Sword Blade
tconstruct:large_sword_blade:0, Osgloglas Large Sword Blade
tconstruct:large_sword_blade:0, Osmiridium Large Sword Blade
tconstruct:large_sword_blade:0, Titanium Large Sword Blade
tconstruct:large_sword_blade:0, Lumium Large Sword Blade
tconstruct:large_sword_blade:0, Signalum Large Sword Blade
tconstruct:large_sword_blade:0, Platinum Large Sword Blade
tconstruct:large_sword_blade:0, Enderium Large Sword Blade
tconstruct:large_sword_blade:0, Black Quartz Large Sword Blade
tconstruct:large_sword_blade:0, Void Large Sword Blade
tconstruct:large_sword_blade:0, Enori Large Sword Blade
tconstruct:large_sword_blade:0, Palis Large Sword Blade
tconstruct:large_sword_blade:0, Restonia Large Sword Blade
tconstruct:large_sword_blade:0, Emeradic Large Sword Blade
tconstruct:large_sword_blade:0, Diamatine Large Sword Blade
tconstruct:large_sword_blade:0, Certus Quartz Large Sword Blade
tconstruct:large_sword_blade:0, Fluix Crystal Large Sword Blade
tconstruct:large_sword_blade:0, Emerald Large Sword Blade
tconstruct:large_sword_blade:0, Bloodwood Large Sword Blade
tconstruct:large_sword_blade:0, Fusewood Large Sword Blade
tconstruct:large_sword_blade:0, Ghostwood Large Sword Blade
tconstruct:large_sword_blade:0, Darkwood Large Sword Blade
tconstruct:hammer_head:0, Wooden Hammer Head
tconstruct:hammer_head:0, Stone Hammer Head
tconstruct:hammer_head:0, Flint Hammer Head
tconstruct:hammer_head:0, Cactus Hammer Head
tconstruct:hammer_head:0, Bone Hammer Head
tconstruct:hammer_head:0, Obsidian Hammer Head
tconstruct:hammer_head:0, Prismarine Hammer Head
tconstruct:hammer_head:0, End Hammer Head
tconstruct:hammer_head:0, Paper Hammer Head
tconstruct:hammer_head:0, Sponge Hammer Head
tconstruct:hammer_head:0, Firewood Hammer Head
tconstruct:hammer_head:0, Iron Hammer Head
tconstruct:hammer_head:0, Pig Iron Hammer Head
tconstruct:hammer_head:0, Knightslime Hammer Head
tconstruct:hammer_head:0, Slime Hammer Head
tconstruct:hammer_head:0, Slime Hammer Head
tconstruct:hammer_head:0, Magma Slime Hammer Head
tconstruct:hammer_head:0, Netherrack Hammer Head
tconstruct:hammer_head:0, Cobalt Hammer Head
tconstruct:hammer_head:0, Ardite Hammer Head
tconstruct:hammer_head:0, Manyullyn Hammer Head
tconstruct:hammer_head:0, Copper Hammer Head
tconstruct:hammer_head:0, Bronze Hammer Head
tconstruct:hammer_head:0, Lead Hammer Head
tconstruct:hammer_head:0, Silver Hammer Head
tconstruct:hammer_head:0, Electrum Hammer Head
tconstruct:hammer_head:0, Steel Hammer Head
tconstruct:hammer_head:0, Treated Wood Hammer Head
tconstruct:hammer_head:0, Constantan Hammer Head
tconstruct:hammer_head:0, Magical Wooden Hammer Head
tconstruct:hammer_head:0, Evil Infused Hammer Head
tconstruct:hammer_head:0, Enchanted Hammer Head
tconstruct:hammer_head:0, Demonic Hammer Head
tconstruct:hammer_head:0, Plastic Hammer Head
tconstruct:hammer_head:0, Pink Slime Hammer Head
tconstruct:hammer_head:0, Reinforced Pink Slime Hammer Head
tconstruct:hammer_head:0, Alumite Hammer Head
tconstruct:hammer_head:0, Nickel Hammer Head
tconstruct:hammer_head:0, Invar Hammer Head
tconstruct:hammer_head:0, Iridium Hammer Head
tconstruct:hammer_head:0, Osmium Hammer Head
tconstruct:hammer_head:0, Refined Obsidian Hammer Head
tconstruct:hammer_head:0, Refined Glowstone Hammer Head
tconstruct:hammer_head:0, Osgloglas Hammer Head
tconstruct:hammer_head:0, Osmiridium Hammer Head
tconstruct:hammer_head:0, Titanium Hammer Head
tconstruct:hammer_head:0, Lumium Hammer Head
tconstruct:hammer_head:0, Signalum Hammer Head
tconstruct:hammer_head:0, Platinum Hammer Head
tconstruct:hammer_head:0, Enderium Hammer Head
tconstruct:hammer_head:0, Black Quartz Hammer Head
tconstruct:hammer_head:0, Void Hammer Head
tconstruct:hammer_head:0, Enori Hammer Head
tconstruct:hammer_head:0, Palis Hammer Head
tconstruct:hammer_head:0, Restonia Hammer Head
tconstruct:hammer_head:0, Emeradic Hammer Head
tconstruct:hammer_head:0, Diamatine Hammer Head
tconstruct:hammer_head:0, Certus Quartz Hammer Head
tconstruct:hammer_head:0, Fluix Crystal Hammer Head
tconstruct:hammer_head:0, Emerald Hammer Head
tconstruct:hammer_head:0, Bloodwood Hammer Head
tconstruct:hammer_head:0, Fusewood Hammer Head
tconstruct:hammer_head:0, Ghostwood Hammer Head
tconstruct:hammer_head:0, Darkwood Hammer Head
tconstruct:excavator_head:0, Wooden Excavator Head
tconstruct:excavator_head:0, Stone Excavator Head
tconstruct:excavator_head:0, Flint Excavator Head
tconstruct:excavator_head:0, Cactus Excavator Head
tconstruct:excavator_head:0, Bone Excavator Head
tconstruct:excavator_head:0, Obsidian Excavator Head
tconstruct:excavator_head:0, Prismarine Excavator Head
tconstruct:excavator_head:0, End Excavator Head
tconstruct:excavator_head:0, Paper Excavator Head
tconstruct:excavator_head:0, Sponge Excavator Head
tconstruct:excavator_head:0, Firewood Excavator Head
tconstruct:excavator_head:0, Iron Excavator Head
tconstruct:excavator_head:0, Pig Iron Excavator Head
tconstruct:excavator_head:0, Knightslime Excavator Head
tconstruct:excavator_head:0, Slime Excavator Head
tconstruct:excavator_head:0, Slime Excavator Head
tconstruct:excavator_head:0, Magma Slime Excavator Head
tconstruct:excavator_head:0, Netherrack Excavator Head
tconstruct:excavator_head:0, Cobalt Excavator Head
tconstruct:excavator_head:0, Ardite Excavator Head
tconstruct:excavator_head:0, Manyullyn Excavator Head
tconstruct:excavator_head:0, Copper Excavator Head
tconstruct:excavator_head:0, Bronze Excavator Head
tconstruct:excavator_head:0, Lead Excavator Head
tconstruct:excavator_head:0, Silver Excavator Head
tconstruct:excavator_head:0, Electrum Excavator Head
tconstruct:excavator_head:0, Steel Excavator Head
tconstruct:excavator_head:0, Treated Wood Excavator Head
tconstruct:excavator_head:0, Constantan Excavator Head
tconstruct:excavator_head:0, Magical Wooden Excavator Head
tconstruct:excavator_head:0, Evil Infused Excavator Head
tconstruct:excavator_head:0, Enchanted Excavator Head
tconstruct:excavator_head:0, Demonic Excavator Head
tconstruct:excavator_head:0, Plastic Excavator Head
tconstruct:excavator_head:0, Pink Slime Excavator Head
tconstruct:excavator_head:0, Reinforced Pink Slime Excavator Head
tconstruct:excavator_head:0, Alumite Excavator Head
tconstruct:excavator_head:0, Nickel Excavator Head
tconstruct:excavator_head:0, Invar Excavator Head
tconstruct:excavator_head:0, Iridium Excavator Head
tconstruct:excavator_head:0, Osmium Excavator Head
tconstruct:excavator_head:0, Refined Obsidian Excavator Head
tconstruct:excavator_head:0, Refined Glowstone Excavator Head
tconstruct:excavator_head:0, Osgloglas Excavator Head
tconstruct:excavator_head:0, Osmiridium Excavator Head
tconstruct:excavator_head:0, Titanium Excavator Head
tconstruct:excavator_head:0, Lumium Excavator Head
tconstruct:excavator_head:0, Signalum Excavator Head
tconstruct:excavator_head:0, Platinum Excavator Head
tconstruct:excavator_head:0, Enderium Excavator Head
tconstruct:excavator_head:0, Black Quartz Excavator Head
tconstruct:excavator_head:0, Void Excavator Head
tconstruct:excavator_head:0, Enori Excavator Head
tconstruct:excavator_head:0, Palis Excavator Head
tconstruct:excavator_head:0, Restonia Excavator Head
tconstruct:excavator_head:0, Emeradic Excavator Head
tconstruct:excavator_head:0, Diamatine Excavator Head
tconstruct:excavator_head:0, Certus Quartz Excavator Head
tconstruct:excavator_head:0, Fluix Crystal Excavator Head
tconstruct:excavator_head:0, Emerald Excavator Head
tconstruct:excavator_head:0, Bloodwood Excavator Head
tconstruct:excavator_head:0, Fusewood Excavator Head
tconstruct:excavator_head:0, Ghostwood Excavator Head
tconstruct:excavator_head:0, Darkwood Excavator Head
tconstruct:kama_head:0, Wooden Kama Head
tconstruct:kama_head:0, Stone Kama Head
tconstruct:kama_head:0, Flint Kama Head
tconstruct:kama_head:0, Cactus Kama Head
tconstruct:kama_head:0, Bone Kama Head
tconstruct:kama_head:0, Obsidian Kama Head
tconstruct:kama_head:0, Prismarine Kama Head
tconstruct:kama_head:0, End Kama Head
tconstruct:kama_head:0, Paper Kama Head
tconstruct:kama_head:0, Sponge Kama Head
tconstruct:kama_head:0, Firewood Kama Head
tconstruct:kama_head:0, Iron Kama Head
tconstruct:kama_head:0, Pig Iron Kama Head
tconstruct:kama_head:0, Knightslime Kama Head
tconstruct:kama_head:0, Slime Kama Head
tconstruct:kama_head:0, Slime Kama Head
tconstruct:kama_head:0, Magma Slime Kama Head
tconstruct:kama_head:0, Netherrack Kama Head
tconstruct:kama_head:0, Cobalt Kama Head
tconstruct:kama_head:0, Ardite Kama Head
tconstruct:kama_head:0, Manyullyn Kama Head
tconstruct:kama_head:0, Copper Kama Head
tconstruct:kama_head:0, Bronze Kama Head
tconstruct:kama_head:0, Lead Kama Head
tconstruct:kama_head:0, Silver Kama Head
tconstruct:kama_head:0, Electrum Kama Head
tconstruct:kama_head:0, Steel Kama Head
tconstruct:kama_head:0, Treated Wood Kama Head
tconstruct:kama_head:0, Constantan Kama Head
tconstruct:kama_head:0, Magical Wooden Kama Head
tconstruct:kama_head:0, Evil Infused Kama Head
tconstruct:kama_head:0, Enchanted Kama Head
tconstruct:kama_head:0, Demonic Kama Head
tconstruct:kama_head:0, Plastic Kama Head
tconstruct:kama_head:0, Pink Slime Kama Head
tconstruct:kama_head:0, Reinforced Pink Slime Kama Head
tconstruct:kama_head:0, Alumite Kama Head
tconstruct:kama_head:0, Nickel Kama Head
tconstruct:kama_head:0, Invar Kama Head
tconstruct:kama_head:0, Iridium Kama Head
tconstruct:kama_head:0, Osmium Kama Head
tconstruct:kama_head:0, Refined Obsidian Kama Head
tconstruct:kama_head:0, Refined Glowstone Kama Head
tconstruct:kama_head:0, Osgloglas Kama Head
tconstruct:kama_head:0, Osmiridium Kama Head
tconstruct:kama_head:0, Titanium Kama Head
tconstruct:kama_head:0, Lumium Kama Head
tconstruct:kama_head:0, Signalum Kama Head
tconstruct:kama_head:0, Platinum Kama Head
tconstruct:kama_head:0, Enderium Kama Head
tconstruct:kama_head:0, Black Quartz Kama Head
tconstruct:kama_head:0, Void Kama Head
tconstruct:kama_head:0, Enori Kama Head
tconstruct:kama_head:0, Palis Kama Head
tconstruct:kama_head:0, Restonia Kama Head
tconstruct:kama_head:0, Emeradic Kama Head
tconstruct:kama_head:0, Diamatine Kama Head
tconstruct:kama_head:0, Certus Quartz Kama Head
tconstruct:kama_head:0, Fluix Crystal Kama Head
tconstruct:kama_head:0, Emerald Kama Head
tconstruct:kama_head:0, Bloodwood Kama Head
tconstruct:kama_head:0, Fusewood Kama Head
tconstruct:kama_head:0, Ghostwood Kama Head
tconstruct:kama_head:0, Darkwood Kama Head
tconstruct:scythe_head:0, Wooden Scythe Head
tconstruct:scythe_head:0, Stone Scythe Head
tconstruct:scythe_head:0, Flint Scythe Head
tconstruct:scythe_head:0, Cactus Scythe Head
tconstruct:scythe_head:0, Bone Scythe Head
tconstruct:scythe_head:0, Obsidian Scythe Head
tconstruct:scythe_head:0, Prismarine Scythe Head
tconstruct:scythe_head:0, End Scythe Head
tconstruct:scythe_head:0, Paper Scythe Head
tconstruct:scythe_head:0, Sponge Scythe Head
tconstruct:scythe_head:0, Firewood Scythe Head
tconstruct:scythe_head:0, Iron Scythe Head
tconstruct:scythe_head:0, Pig Iron Scythe Head
tconstruct:scythe_head:0, Knightslime Scythe Head
tconstruct:scythe_head:0, Slime Scythe Head
tconstruct:scythe_head:0, Slime Scythe Head
tconstruct:scythe_head:0, Magma Slime Scythe Head
tconstruct:scythe_head:0, Netherrack Scythe Head
tconstruct:scythe_head:0, Cobalt Scythe Head
tconstruct:scythe_head:0, Ardite Scythe Head
tconstruct:scythe_head:0, Manyullyn Scythe Head
